"id","content","annotations__id","annotations__tag_id","annotations__end","annotations__start","annotations__example_id","annotations__tag_name","annotations__value","annotations__correct","annotations__human_annotations__timestamp","annotations__human_annotations__annotator_id","annotations__human_annotations__tagged_token_id","annotations__human_annotations__name","annotations__human_annotations__reason"
"","","fab6e3b8-827e-4faf-913e-77d15a05460b","c06bd022-6ded-44a5-8d90-f17685bb85a1","263","255","f5359e0d-4d4a-4707-95a3-4c627fc4a83b","Medicine","steroids","null","2020-03-21T00:00:25.293000Z","1","fab6e3b8-827e-4faf-913e-77d15a05460b","Ashpat123","exploration"
"b3481879-a9cd-48db-8526-8ee11c9a72bc","Hantaviruses, usually found in rodents and shrews, were discovered in two species of bats. The Mouyassué virus (MOUV) was isolated from banana pipistrelle bats captured near Mouyassué village in Cote d'Ivoire, West Africa. The Magboi virus was isolated from hairy slit-faced bats found near the Magboi River in Sierra Leone in 2011. They are single-stranded, negative sense, RNA viruses in the Bunyaviridae family.[29][30][31][32]","13d9af0d-aeb0-4f0c-8a25-0ac0b458f975","2340864c-0876-4ad1-8a34-600324a516d1","12","0","b3481879-a9cd-48db-8526-8ee11c9a72bc","Pathogen","Hantaviruses","null","2020-03-21T00:01:26.709000Z","1","13d9af0d-aeb0-4f0c-8a25-0ac0b458f975","Ashpat123","exploration"
"","","3786294b-7ced-40b4-b34d-719cc42ce0f3","2340864c-0876-4ad1-8a34-600324a516d1","406","394","b3481879-a9cd-48db-8526-8ee11c9a72bc","Pathogen","Bunyaviridae","null","2020-03-21T00:01:55.079000Z","1","3786294b-7ced-40b4-b34d-719cc42ce0f3","Ashpat123","exploration"
"","","be458a03-c973-44ac-96c9-ae65d9950164","2340864c-0876-4ad1-8a34-600324a516d1","239","227","b3481879-a9cd-48db-8526-8ee11c9a72bc","Pathogen","Magboi virus","null","2020-03-21T00:01:42.435000Z","1","be458a03-c973-44ac-96c9-ae65d9950164","Ashpat123","exploration"
"","","f1a523a6-c6b8-4e21-bb0e-8e8172e84746","2340864c-0876-4ad1-8a34-600324a516d1","110","95","b3481879-a9cd-48db-8526-8ee11c9a72bc","Pathogen","Mouyassué virus","null","2020-03-21T00:01:33.592000Z","1","f1a523a6-c6b8-4e21-bb0e-8e8172e84746","Ashpat123","exploration"
"8ecb663a-c4d5-4351-9b9c-40f724ff936d","Bats are the most common source of rabies in humans in North and South America, Western Europe, and Australia. In the United States, there were 19 cases of human rabies from 1997–2006, 17 of which were attributed to bats.[27] In North America, about half of human rabies instances are cryptic, meaning that the patient has no known bite history.[24] While it has been speculated that rabies virus could be transmitted through aerosols, studies of the rabies virus have concluded that this is only feasible in limited conditions. These conditions include a very large colony of bats in a hot and humid cave with poor ventilation. While two human deaths in 1956 and 1959 had been tentatively attributed to aerosolization of the rabies virus after entering a cave with bats, ""investigations of the 2 reported human cases revealed that both infections could be explained by means other than aerosol transmission"".[28] It is instead generally thought that most instances of cryptic rabies are the result of an unknown bat bite.[24] Bites from a bat can be so small that they are not visible without magnification equipment, for example. Outside of bites, rabies virus exposure can also occur if infected fluids come in contact with a mucous membrane or a break in the skin. Rabies virus has also been transmitted when an infected human unknowingly dies of rabies, and their organs are transplanted to others.[28]","5e5e08d8-ac06-440b-9018-f4f747fbcc37","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","41","35","8ecb663a-c4d5-4351-9b9c-40f724ff936d","MedicalCondition","rabies","null","2020-03-20T23:54:54.433000Z","1","5e5e08d8-ac06-440b-9018-f4f747fbcc37","Ashpat123","exploration"
"","","799ab5a1-277a-4dbd-934d-d68f82cbd9c2","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","168","162","8ecb663a-c4d5-4351-9b9c-40f724ff936d","MedicalCondition","rabies","null","2020-03-20T23:55:10.216000Z","1","799ab5a1-277a-4dbd-934d-d68f82cbd9c2","Ashpat123","exploration"
"","","9c135811-4a5a-4f84-9e0e-ef0f7f2a5f66","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","167","165","8ecb663a-c4d5-4351-9b9c-40f724ff936d","MedicalCondition","ie","null","","","","",""
"","","c280fbb8-82e2-4768-b999-b2584289ddc8","2340864c-0876-4ad1-8a34-600324a516d1","396","384","8ecb663a-c4d5-4351-9b9c-40f724ff936d","Pathogen","rabies virus","null","2020-03-20T23:55:20.770000Z","1","c280fbb8-82e2-4768-b999-b2584289ddc8","Ashpat123","exploration"
"","","d810b057-024b-45a3-bdfe-78128a3cb268","2340864c-0876-4ad1-8a34-600324a516d1","1281","1269","8ecb663a-c4d5-4351-9b9c-40f724ff936d","Pathogen","Rabies virus","null","2020-03-20T23:55:48.827000Z","1","d810b057-024b-45a3-bdfe-78128a3cb268","Ashpat123","exploration"
"","","e171ed96-b02c-41ec-b9c8-3ef1229ecbd3","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1347","1343","8ecb663a-c4d5-4351-9b9c-40f724ff936d","MedicalCondition","dies","null","2020-03-20T23:56:00.251000Z","1","e171ed96-b02c-41ec-b9c8-3ef1229ecbd3","Ashpat123","exploration"
"","","f87dd976-d5dd-4373-a81e-0d157e54b7a3","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","983","977","8ecb663a-c4d5-4351-9b9c-40f724ff936d","MedicalCondition","rabies","null","2020-03-21T00:19:03.583000Z","1","f87dd976-d5dd-4373-a81e-0d157e54b7a3","Ashpat123","exploration"
"","","fa530ee4-c31d-4ac4-bd13-b5e31a644f5c","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1032","1027","8ecb663a-c4d5-4351-9b9c-40f724ff936d","MedicalCondition","Bites","null","2020-03-20T23:56:20.353000Z","1","fa530ee4-c31d-4ac4-bd13-b5e31a644f5c","Ashpat123","exploration"
"f2f13903-be8b-4981-8702-4ee992f90534","In 2003, following the outbreak of severe acute respiratory syndrome (SARS) which had begun the prior year in Asia, and secondary cases elsewhere in the world, the World Health Organization (WHO) issued a press release stating that a novel coronavirus identified by a number of laboratories was the causative agent for SARS. The virus was officially named the SARS coronavirus (SARS-CoV). More than 8,000 people were infected, about ten percent of whom died.[25]","0b967378-ac03-41f7-9300-2e4852939988","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","68","35","f2f13903-be8b-4981-8702-4ee992f90534","MedicalCondition","severe acute respiratory syndrome","null","2020-03-20T23:51:46.805000Z","1","0b967378-ac03-41f7-9300-2e4852939988","Ashpat123","exploration"
"","","138507e9-135b-4c98-800b-2fffc7d4868e","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","252","240","f2f13903-be8b-4981-8702-4ee992f90534","MedicalCondition","coronavirus ","null","","","","",""
"","","21f47525-d6ec-4749-96a7-ca5282e8af65","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","74","70","f2f13903-be8b-4981-8702-4ee992f90534","MedicalCondition","SARS","null","2020-03-20T23:51:50.846000Z","1","21f47525-d6ec-4749-96a7-ca5282e8af65","Ashpat123","exploration"
"","","2ee60529-3f6e-4d99-adfb-f6b98c01d248","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","457","453","f2f13903-be8b-4981-8702-4ee992f90534","MedicalCondition","died","null","2020-03-20T23:52:37.667000Z","1","2ee60529-3f6e-4d99-adfb-f6b98c01d248","Ashpat123","exploration"
"","","b91f11b4-c804-4170-851f-f98ee400d0c3","2340864c-0876-4ad1-8a34-600324a516d1","251","240","f2f13903-be8b-4981-8702-4ee992f90534","Pathogen","coronavirus","null","2020-03-20T23:52:04.748000Z","1","b91f11b4-c804-4170-851f-f98ee400d0c3","Ashpat123","exploration"
"","","da3aa0ae-72a5-44d1-a177-0f8698f457b9","2340864c-0876-4ad1-8a34-600324a516d1","376","360","f2f13903-be8b-4981-8702-4ee992f90534","Pathogen","SARS coronavirus","null","2020-03-20T23:52:16.336000Z","1","da3aa0ae-72a5-44d1-a177-0f8698f457b9","Ashpat123","exploration"
"","","e4f891a1-a735-4b1d-8b1e-3f16951931a5","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","323","319","f2f13903-be8b-4981-8702-4ee992f90534","MedicalCondition","SARS","null","2020-03-20T23:52:27.292000Z","1","e4f891a1-a735-4b1d-8b1e-3f16951931a5","Ashpat123","exploration"
"","","ea66915f-2003-4937-b50f-a8484c1fb575","2340864c-0876-4ad1-8a34-600324a516d1","386","378","f2f13903-be8b-4981-8702-4ee992f90534","Pathogen","SARS-CoV","null","2020-03-20T23:52:22.374000Z","1","ea66915f-2003-4937-b50f-a8484c1fb575","Ashpat123","exploration"
"5d1621d3-b877-4747-aceb-ecf807a6c9ec","Bacterial vaginosis is caused by bacteria that change the vaginal microbiota caused by an overgrowth of bacteria that crowd out the Lactobacilli species that maintain healthy vaginal microbial populations.\nOther non-bacterial vaginal infections include: yeast infection (candidiasis), Trichomonas vaginalis (trichomoniasis).[8][9]\nBacterial meningitis is a bacterial inflammation of the meninges, that is, the protective membranes covering the brain and spinal cord.\nBacterial pneumonia is a bacterial infection of the lungs.\nUrinary tract infection is predominantly caused by bacteria. Symptoms include the strong and frequent sensation or urge to urinate, pain during urination, and urine that is cloudy.[10] The main causal agent is Escherichia coli. Urine is typically sterile but contains a variety of salts, and waste products.[11] Bacteria can ascend into the bladder or kidney and causing cystitis and nephritis.\nBacterial gastroenteritis is caused by enteric, pathogenic bacteria. These pathogenic species are usually distinct from the usually harmless bacteria of the normal gut flora. But a different strain of the same species may be pathogenic. The distinction is sometimes difficult as in the case of Escherichia.\nBacterial skin infections include:\nImpetigo is a highly contagious bacterial skin infection commonly seen in children.[12] It is caused by Staphylococcus aureus, and Streptococcus pyogenes.[13]\nErysipelas is an acute streptococcus bacterial infection[14] of the deeper skin layers that spreads via with lymphatic system.\nCellulitis is a diffuse inflammation[15] of connective tissue with severe inflammation of dermal and subcutaneous layers of the skin. Cellulitis can be caused by normal skin flora or by contagious contact, and usually occurs through open skin, cuts, blisters, cracks in the skin, insect bites, animal bites, burns, surgical wounds, intravenous drug injection, or sites of intravenous catheter insertion. In most cases it is the skin on the face or lower legs that is affected, though cellulitis can occur in other tissues.","0233a4cf-af5d-4d04-8766-13f68ca93ad5","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","282","271","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","candidiasis","null","2020-03-18T10:11:11.309000Z","1","0233a4cf-af5d-4d04-8766-13f68ca93ad5","Ashpat123","exploration"
"","","04239523-5d59-4951-a7b5-9df977e289a2","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","19","0","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Bacterial vaginosis","null","2020-03-18T10:07:24.820000Z","1","04239523-5d59-4951-a7b5-9df977e289a2","Ashpat123","exploration"
"","","057b2a09-5723-4802-bfcb-7efe9427c712","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1319","1305","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","skin infection","null","2020-03-18T10:14:19.955000Z","1","057b2a09-5723-4802-bfcb-7efe9427c712","Ashpat123","exploration"
"","","091f5c7e-76a9-4152-8488-57821fdd3562","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","42","33","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","bacteria ","null","2020-03-18T10:10:27.447000Z","1","091f5c7e-76a9-4152-8488-57821fdd3562","Ashpat123","exploration"
"","","0e1d4da0-7bc8-45b4-8034-1d01a36e6831","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","905","897","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","cystitis","null","2020-03-18T10:13:22.532000Z","1","0e1d4da0-7bc8-45b4-8034-1d01a36e6831","Ashpat123","exploration"
"","","25199b6f-27c7-43d4-a604-dfccf4105632","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1807","1799","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","blisters","null","2020-03-18T10:15:46.387000Z","1","25199b6f-27c7-43d4-a604-dfccf4105632","Ashpat123","exploration"
"","","32960f9c-f68b-4373-819b-269e91063cf0","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1559","1549","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","Cellulitis","null","2020-03-18T10:14:53.331000Z","1","32960f9c-f68b-4373-819b-269e91063cf0","Ashpat123","exploration"
"","","3acbfeb6-51ac-459d-96a9-5c923f9b004c","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","679","658","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","pain during urination","null","2020-03-18T10:12:35.370000Z","1","3acbfeb6-51ac-459d-96a9-5c923f9b004c","Ashpat123","exploration"
"","","3ef4af61-3be3-41d2-88b1-a265295c7e6f","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","244","226","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","vaginal infections","null","2020-03-18T10:10:59.112000Z","1","3ef4af61-3be3-41d2-88b1-a265295c7e6f","Ashpat123","exploration"
"","","490a01aa-d3d1-4900-9307-c4ba069f3950","2340864c-0876-4ad1-8a34-600324a516d1","1432","1422","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Erysipelas","null","2020-03-18T10:14:36.956000Z","1","490a01aa-d3d1-4900-9307-c4ba069f3950","Ashpat123","exploration"
"","","4bb261e8-3d5d-4d1c-9a61-594aa31684f8","2340864c-0876-4ad1-8a34-600324a516d1","1388","1367","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Staphylococcus aureus","null","2020-03-18T10:14:08.392000Z","1","4bb261e8-3d5d-4d1c-9a61-594aa31684f8","Ashpat123","exploration"
"","","6148e5ea-0226-4a92-ad9c-fcefc96c72d8","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","946","921","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Bacterial gastroenteritis","null","2020-03-18T10:13:39.967000Z","1","6148e5ea-0226-4a92-ad9c-fcefc96c72d8","Ashpat123","exploration"
"","","6f7ad855-7e92-4ba7-b966-692dfefed871","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1879","1864","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","surgical wounds","null","2020-03-18T10:16:06.787000Z","1","6f7ad855-7e92-4ba7-b966-692dfefed871","Ashpat123","exploration"
"","","708c67b7-24a4-4b7a-a3a2-307289bba58a","2340864c-0876-4ad1-8a34-600324a516d1","1416","1394","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Streptococcus pyogenes","null","2020-03-18T10:14:26.255000Z","1","708c67b7-24a4-4b7a-a3a2-307289bba58a","Ashpat123","exploration"
"","","7e8a780b-e4ae-493d-af36-5e7d5bdfacb3","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","300","286","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","richomonas vag","null","","","","",""
"","","83015da8-9567-4563-ba92-0ba77441d256","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","379","357","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","bacterial inflammation","null","2020-03-18T10:12:10.305000Z","1","83015da8-9567-4563-ba92-0ba77441d256","Ashpat123","exploration"
"","","8e2a949f-43d7-4729-89bc-2f1c67770e90","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","486","467","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Bacterial pneumonia","null","2020-03-18T10:12:19.066000Z","1","8e2a949f-43d7-4729-89bc-2f1c67770e90","Ashpat123","exploration"
"","","9b2d9e95-00ed-43ac-bc1f-551242770b0d","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","269","254","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","yeast infection","null","2020-03-18T10:11:08.230000Z","1","9b2d9e95-00ed-43ac-bc1f-551242770b0d","Ashpat123","exploration"
"","","b11bb262-9096-40ed-aa3d-ebff8d4886fb","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1635","1623","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","inflammation","null","2020-03-18T10:15:28.792000Z","1","b11bb262-9096-40ed-aa3d-ebff8d4886fb","Ashpat123","exploration"
"","","b3523f30-c4f1-4cf9-b2dd-5d85678815ba","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","919","910","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","nephritis","null","2020-03-18T10:13:18.464000Z","1","b3523f30-c4f1-4cf9-b2dd-5d85678815ba","Ashpat123","exploration"
"","","bcd93eb5-98a8-46de-9d97-f3f02ba34295","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1827","1809","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","cracks in the skin","null","2020-03-18T10:15:52.860000Z","1","bcd93eb5-98a8-46de-9d97-f3f02ba34295","Ashpat123","exploration"
"","","bd7c542b-7377-4b91-9691-2d96cb293103","c06bd022-6ded-44a5-8d90-f17685bb85a1","1907","1881","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Medicine","intravenous drug injection","null","2020-03-18T10:16:19.322000Z","1","bd7c542b-7377-4b91-9691-2d96cb293103","Ashpat123","exploration"
"","","c1674862-18a1-4fed-a7ed-064b65db4095","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1585","1573","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","inflammation","null","2020-03-18T10:15:15.778000Z","1","c1674862-18a1-4fed-a7ed-064b65db4095","Ashpat123","exploration"
"","","d35bc796-329d-4a26-a597-22b3ef767954","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1855","1843","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","animal bites","null","2020-03-18T10:16:02.237000Z","1","d35bc796-329d-4a26-a597-22b3ef767954","Ashpat123","exploration"
"","","d90470de-2fec-445b-ae23-06a8f0d8c9a3","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","41","33","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","bacteria","null","2020-03-18T10:10:36.887000Z","1","d90470de-2fec-445b-ae23-06a8f0d8c9a3","Ashpat123","exploration"
"","","df31f356-9bf7-420b-9e5d-4f60cda3a8be","c06bd022-6ded-44a5-8d90-f17685bb85a1","1951","1921","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Medicine","intravenous catheter insertion","null","2020-03-18T10:16:29.288000Z","1","df31f356-9bf7-420b-9e5d-4f60cda3a8be","Ashpat123","exploration"
"","","e60c3b99-1f30-4653-b658-6b2b95b85596","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1693","1683","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","Cellulitis","null","2020-03-18T10:15:34.991000Z","1","e60c3b99-1f30-4653-b658-6b2b95b85596","Ashpat123","exploration"
"","","eeebf6b7-e8b9-4818-8842-31f65874e27b","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1636","1623","5d1621d3-b877-4747-aceb-ecf807a6c9ec","MedicalCondition","inflammation ","null","","","","",""
"","","ef0ca4d0-eff4-4160-8bcd-f9c282aa5f51","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","144","132","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Lactobacilli","null","2020-03-18T10:10:47.422000Z","1","ef0ca4d0-eff4-4160-8bcd-f9c282aa5f51","Ashpat123","exploration"
"","","f1362731-46dc-4f07-9906-1ec1526ff9e1","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","351","331","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Bacterial meningitis","null","2020-03-18T10:12:02.145000Z","1","f1362731-46dc-4f07-9906-1ec1526ff9e1","Ashpat123","exploration"
"","","f429c470-50fc-4848-a04f-f74be8ad2f03","2340864c-0876-4ad1-8a34-600324a516d1","1226","1215","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Escherichia","null","2020-03-18T10:13:52.819000Z","1","f429c470-50fc-4848-a04f-f74be8ad2f03","Ashpat123","exploration"
"","","fc8ce337-414b-4e5a-affe-cd0ce0137e9e","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","306","285","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Trichomonas vaginalis","null","2020-03-18T10:11:27.970000Z","1","fc8ce337-414b-4e5a-affe-cd0ce0137e9e","Ashpat123","exploration"
"","","fddcee9d-27be-4d81-9d8c-7d7b032dd1a7","2340864c-0876-4ad1-8a34-600324a516d1","752","736","5d1621d3-b877-4747-aceb-ecf807a6c9ec","Pathogen","Escherichia coli","null","2020-03-18T10:12:42.186000Z","1","fddcee9d-27be-4d81-9d8c-7d7b032dd1a7","Ashpat123","exploration"
"9a0b1ede-2282-4dae-b086-638e45881bf5","Other groups of intracellular bacterial pathogens include Salmonella, Neisseria, Brucella, Mycobacterium, Nocardia, Listeria, Francisella, Legionella, and Yersinia pestis. These can exist intracellularly, but can exist outside of host cells.","19770812-2605-424f-9bc4-2d451becd837","2340864c-0876-4ad1-8a34-600324a516d1","124","116","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Listeria","null","2020-03-18T10:17:37.752000Z","1","19770812-2605-424f-9bc4-2d451becd837","Ashpat123","exploration"
"","","63a605e9-9812-498f-81a1-6f2213ba68bf","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","170","155","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Yersinia pestis","null","2020-03-18T10:18:12.890000Z","1","63a605e9-9812-498f-81a1-6f2213ba68bf","Ashpat123","exploration"
"","","7e0321e2-a3c7-42ce-a4bf-6a852a03b7ac","2340864c-0876-4ad1-8a34-600324a516d1","137","126","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Francisella","null","2020-03-18T10:17:47.222000Z","1","7e0321e2-a3c7-42ce-a4bf-6a852a03b7ac","Ashpat123","exploration"
"","","8d6f893d-e45c-4ad7-935d-dd688e74e4b6","2340864c-0876-4ad1-8a34-600324a516d1","79","70","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Neisseria","null","2020-03-18T10:17:00.307000Z","1","8d6f893d-e45c-4ad7-935d-dd688e74e4b6","Ashpat123","exploration"
"","","97fa1d2f-5aaa-49b5-80fa-e00a17dd7e1d","2340864c-0876-4ad1-8a34-600324a516d1","149","139","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Legionella","null","2020-03-18T10:17:58.627000Z","1","97fa1d2f-5aaa-49b5-80fa-e00a17dd7e1d","Ashpat123","exploration"
"","","cb543310-f9dc-43be-a747-be4f321b8587","2340864c-0876-4ad1-8a34-600324a516d1","114","106","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Nocardia","null","2020-03-18T10:17:28.742000Z","1","cb543310-f9dc-43be-a747-be4f321b8587","Ashpat123","exploration"
"","","d0c3dbdc-7332-4fe7-99bc-a4c558a8a5b0","2340864c-0876-4ad1-8a34-600324a516d1","104","91","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Mycobacterium","null","2020-03-18T10:17:19.607000Z","1","d0c3dbdc-7332-4fe7-99bc-a4c558a8a5b0","Ashpat123","exploration"
"","","ea56d843-9534-4724-95f7-a62ffae8d979","2340864c-0876-4ad1-8a34-600324a516d1","89","81","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Brucella","null","2020-03-18T10:17:10.195000Z","1","ea56d843-9534-4724-95f7-a62ffae8d979","Ashpat123","exploration"
"","","f1dd29d5-d553-410f-8758-b8e549ec8d4e","2340864c-0876-4ad1-8a34-600324a516d1","68","58","9a0b1ede-2282-4dae-b086-638e45881bf5","Pathogen","Salmonella","null","2020-03-18T10:16:51.290000Z","1","f1dd29d5-d553-410f-8758-b8e549ec8d4e","Ashpat123","exploration"
"1cff1759-36dd-4152-8c66-45ea305dfc22","One of the bacterial diseases with the highest disease burden is tuberculosis, caused by Mycobacterium tuberculosis bacteria, which kills about 2 million people a year, mostly in sub-Saharan Africa. Pathogenic bacteria contribute to other globally important diseases, such as pneumonia, which can be caused by bacteria such as Streptococcus and Pseudomonas, and foodborne illnesses, which can be caused by bacteria such as Shigella, Campylobacter, and Salmonella. Pathogenic bacteria also cause infections such as tetanus, typhoid fever, diphtheria, syphilis, and leprosy. Pathogenic bacteria are also the cause of high infant mortality rates in developing countries.[3]","0cb179aa-0296-4b37-8154-0e5f9edb2ae9","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","340","327","1cff1759-36dd-4152-8c66-45ea305dfc22","Pathogen","Streptococcus","null","2020-03-18T07:08:49.030000Z","1","0cb179aa-0296-4b37-8154-0e5f9edb2ae9","Ashpat123","exploration"
"","","1202fbdd-e853-4f79-a117-0ed1676204ad","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","521","514","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","tetanus","null","2020-03-18T10:19:17.447000Z","1","1202fbdd-e853-4f79-a117-0ed1676204ad","Ashpat123","exploration"
"","","23713764-7042-433e-8624-544fb63e617a","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","522","513","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition"," tetanus,","null","","","","",""
"","","2ef243d7-5959-4a93-89f9-6ecf1f24f31b","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","447","433","1cff1759-36dd-4152-8c66-45ea305dfc22","Pathogen","Campylobacter,","null","","","","",""
"","","3d4af5b4-6d79-4e11-a4ee-4c7a488448dc","2340864c-0876-4ad1-8a34-600324a516d1","462","452","1cff1759-36dd-4152-8c66-45ea305dfc22","Pathogen","Salmonella","null","2020-03-18T07:09:27.057000Z","1","3d4af5b4-6d79-4e11-a4ee-4c7a488448dc","Ashpat123","exploration"
"","","4a521b35-cf85-4c48-a488-148a92ff826f","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","285","276","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","pneumonia","null","2020-03-18T10:19:57.225000Z","1","4a521b35-cf85-4c48-a488-148a92ff826f","Ashpat123","exploration"
"","","4b21399f-3b93-44cc-ad9c-3bc16227a9c9","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","536","523","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","typhoid fever","null","2020-03-18T10:19:32.396000Z","1","4b21399f-3b93-44cc-ad9c-3bc16227a9c9","Ashpat123","exploration"
"","","7cb76e98-3c5e-46eb-b359-c237a287de81","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","571","564","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","leprosy","null","2020-03-18T10:19:47.887000Z","1","7cb76e98-3c5e-46eb-b359-c237a287de81","Ashpat123","exploration"
"","","856ecc98-cba4-4aee-a662-0e7e0b2d88bf","2340864c-0876-4ad1-8a34-600324a516d1","446","433","1cff1759-36dd-4152-8c66-45ea305dfc22","Pathogen","Campylobacter","null","2020-03-18T07:09:41.771000Z","1","856ecc98-cba4-4aee-a662-0e7e0b2d88bf","Ashpat123","exploration"
"","","905b5608-84a1-46ec-aab6-a4076f1e2508","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","548","538","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","diphtheria","null","2020-03-18T10:19:37.673000Z","1","905b5608-84a1-46ec-aab6-a4076f1e2508","Ashpat123","exploration"
"","","9309d95d-6f6d-4482-98ff-7bbb65feed05","2340864c-0876-4ad1-8a34-600324a516d1","356","345","1cff1759-36dd-4152-8c66-45ea305dfc22","Pathogen","Pseudomonas","null","2020-03-18T07:09:06.558000Z","1","9309d95d-6f6d-4482-98ff-7bbb65feed05","Ashpat123","exploration"
